frame.time_epoch,ip.src,ip.dst,protocol,src_port,dst_port,frame.len
1518611420.784116,172.31.64.111,172.31.0.2,UDP,56222.0,53.0,72
1518611420.784138,172.31.0.2,172.31.64.111,UDP,53.0,62577.0,132
1518611420.78493,172.31.0.2,172.31.64.111,UDP,53.0,61713.0,162
1518611420.785087,172.31.0.2,172.31.64.111,UDP,53.0,56222.0,104
1518611420.802508,172.31.64.111,172.31.0.2,UDP,49927.0,53.0,77
1518611420.803069,172.31.64.111,209.85.203.95,TCP,49470.0,443.0,66
1518611420.803221,172.31.64.111,94.31.29.16,TCP,49471.0,443.0,66
1518611420.803726,172.31.64.111,104.16.84.55,TCP,49472.0,443.0,66
1518611420.804012,172.31.64.111,172.31.0.2,UDP,58938.0,53.0,85
1518611420.80428,172.31.0.2,172.31.64.111,UDP,53.0,58938.0,101
1518611420.804407,172.31.64.111,172.31.0.2,UDP,57477.0,53.0,96
1518611420.804557,172.31.0.2,172.31.64.111,UDP,53.0,49927.0,129
1518611420.804662,172.31.0.2,172.31.64.111,UDP,53.0,57477.0,128
1518611420.804758,172.31.64.111,172.31.0.2,UDP,49946.0,53.0,85
1518611420.805294,172.31.64.111,216.58.211.163,TCP,49473.0,443.0,66
1518611420.805479,172.31.64.111,172.31.0.2,UDP,56749.0,53.0,96
1518611420.805815,172.31.0.2,172.31.64.111,UDP,53.0,49946.0,113
1518611420.806479,172.31.0.2,172.31.64.111,UDP,53.0,56749.0,161
1518611420.808746,172.31.64.111,172.31.0.2,UDP,54110.0,53.0,72
1518611420.808912,172.31.64.111,172.31.0.2,UDP,52148.0,53.0,85
1518611420.809044,172.31.0.2,172.31.64.111,UDP,53.0,54110.0,104
1518611420.809162,172.31.0.2,172.31.64.111,UDP,53.0,52148.0,101
1518611420.812064,172.31.64.111,172.31.0.2,UDP,61898.0,53.0,85
1518611420.812707,172.31.64.111,172.31.0.2,UDP,54485.0,53.0,72
1518611420.81327,172.31.0.2,172.31.64.111,UDP,53.0,61898.0,113
1518611420.813749,172.31.0.2,172.31.64.111,UDP,53.0,54485.0,132
1518611420.814935,94.31.29.16,172.31.64.111,TCP,443.0,49471.0,66
1518611420.814975,172.31.64.111,94.31.29.16,TCP,49471.0,443.0,54
1518611420.815295,172.31.64.111,94.31.29.16,TCP,49471.0,443.0,254
1518611420.820603,104.16.84.55,172.31.64.111,TCP,443.0,49472.0,66
1518611420.820643,172.31.64.111,104.16.84.55,TCP,49472.0,443.0,54
1518611420.820942,172.31.64.111,104.16.84.55,TCP,49472.0,443.0,243
1518611420.826983,94.31.29.16,172.31.64.111,TCP,443.0,49471.0,54
1518611420.828981,94.31.29.16,172.31.64.111,TCP,443.0,49471.0,1514
1518611420.829001,94.31.29.16,172.31.64.111,TCP,443.0,49471.0,1514
1518611420.829018,172.31.64.111,94.31.29.16,TCP,49471.0,443.0,54
1518611420.829036,94.31.29.16,172.31.64.111,TCP,443.0,49471.0,1514
1518611420.829048,94.31.29.16,172.31.64.111,TCP,443.0,49471.0,412
1518611420.829056,172.31.64.111,94.31.29.16,TCP,49471.0,443.0,54
1518611420.833803,172.31.64.111,94.31.29.16,TCP,49471.0,443.0,180
1518611420.836672,172.31.64.111,178.255.83.1,TCP,49474.0,80.0,66
1518611420.83795,104.16.84.55,172.31.64.111,TCP,443.0,49472.0,54
1518611420.840651,104.16.84.55,172.31.64.111,TCP,443.0,49472.0,1514
1518611420.840652,104.16.84.55,172.31.64.111,TCP,443.0,49472.0,1514
1518611420.840683,172.31.64.111,104.16.84.55,TCP,49472.0,443.0,54
1518611420.840709,104.16.84.55,172.31.64.111,TCP,443.0,49472.0,1514
1518611420.84071,104.16.84.55,172.31.64.111,TCP,443.0,49472.0,884
1518611420.840721,172.31.64.111,104.16.84.55,TCP,49472.0,443.0,54
1518611420.849037,94.31.29.16,172.31.64.111,TCP,443.0,49471.0,328
1518611420.849038,94.31.29.16,172.31.64.111,TCP,443.0,49471.0,123
1518611420.849067,172.31.64.111,94.31.29.16,TCP,49471.0,443.0,54
1518611420.858569,172.31.64.111,104.16.84.55,TCP,49472.0,443.0,147
1518611420.858944,172.31.64.111,104.16.84.55,TCP,49472.0,443.0,231
1518611420.86047,178.255.83.1,172.31.64.111,TCP,80.0,49474.0,66
1518611420.860513,172.31.64.111,178.255.83.1,TCP,49474.0,80.0,54
1518611420.860665,172.31.64.111,178.255.83.1,TCP,49474.0,80.0,491
1518611420.875692,104.16.84.55,172.31.64.111,TCP,443.0,49472.0,312
1518611420.875693,104.16.84.55,172.31.64.111,TCP,443.0,49472.0,123
1518611420.875736,172.31.64.111,104.16.84.55,TCP,49472.0,443.0,54
1518611420.87585,104.16.84.55,172.31.64.111,TCP,443.0,49472.0,92
1518611420.875998,172.31.64.111,104.16.84.55,TCP,49472.0,443.0,92
1518611420.884272,178.255.83.1,172.31.64.111,TCP,80.0,49474.0,54
1518611420.884556,178.255.83.1,172.31.64.111,TCP,80.0,49474.0,914
1518611420.884661,178.255.83.1,172.31.64.111,TCP,80.0,49474.0,54
1518611420.884678,172.31.64.111,178.255.83.1,TCP,49474.0,80.0,54
1518611420.88522,172.31.64.111,178.255.83.1,TCP,49474.0,80.0,54
1518611420.890063,172.31.64.111,84.22.167.61,TCP,49462.0,443.0,446
1518611420.890228,172.31.64.111,94.31.29.16,TCP,49471.0,443.0,231
1518611420.890339,172.31.64.111,94.31.29.16,TCP,49471.0,443.0,92
1518611420.900844,209.85.203.95,172.31.64.111,TCP,443.0,49470.0,66
1518611420.900901,172.31.64.111,209.85.203.95,TCP,49470.0,443.0,54
1518611420.901121,172.31.64.111,209.85.203.95,TCP,49470.0,443.0,251
1518611420.901675,216.58.211.163,172.31.64.111,TCP,443.0,49473.0,66
1518611420.901704,172.31.64.111,216.58.211.163,TCP,49473.0,443.0,54
1518611420.901871,172.31.64.111,216.58.211.163,TCP,49473.0,443.0,248
1518611420.90191,94.31.29.16,172.31.64.111,TCP,443.0,49471.0,92
1518611420.908811,178.255.83.1,172.31.64.111,TCP,80.0,49474.0,54
1518611420.932902,104.16.84.55,172.31.64.111,TCP,443.0,49472.0,54
1518611420.94253,94.31.29.16,172.31.64.111,TCP,443.0,49471.0,54
1518611420.998135,209.85.203.95,172.31.64.111,TCP,443.0,49470.0,54
1518611420.99832,216.58.211.163,172.31.64.111,TCP,443.0,49473.0,54
1518611420.998338,209.85.203.95,172.31.64.111,TCP,443.0,49470.0,1484
1518611420.998352,209.85.203.95,172.31.64.111,TCP,443.0,49470.0,1484
1518611420.998371,172.31.64.111,209.85.203.95,TCP,49470.0,443.0,54
1518611420.998392,209.85.203.95,172.31.64.111,TCP,443.0,49470.0,438
1518611421.014325,216.58.211.163,172.31.64.111,TCP,443.0,49473.0,1484
1518611421.014326,216.58.211.163,172.31.64.111,TCP,443.0,49473.0,1484
1518611421.014369,172.31.64.111,216.58.211.163,TCP,49473.0,443.0,54
1518611421.0144,216.58.211.163,172.31.64.111,TCP,443.0,49473.0,1312
1518611421.019272,172.31.64.111,209.85.203.95,TCP,49470.0,443.0,147
1518611421.027232,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,54
1518611421.03562,172.31.64.111,216.58.211.163,TCP,49473.0,443.0,147
1518611421.039928,172.31.64.111,94.31.29.16,TCP,49471.0,443.0,54
1518611421.040527,172.31.64.111,172.31.0.2,UDP,57041.0,53.0,79
1518611421.042272,172.31.0.2,172.31.64.111,UDP,53.0,57041.0,199
1518611421.047941,172.31.64.111,172.31.0.2,UDP,50717.0,53.0,80
1518611421.048145,172.31.64.111,209.85.203.113,TCP,49475.0,80.0,66
1518611421.048246,172.31.64.111,209.85.203.113,TCP,49476.0,80.0,66
1518611421.048303,172.31.0.2,172.31.64.111,UDP,53.0,50717.0,176
1518611421.049618,172.31.64.111,172.31.0.2,UDP,63696.0,53.0,80
1518611421.050533,172.31.0.2,172.31.64.111,UDP,53.0,63696.0,108
1518611421.116619,209.85.203.95,172.31.64.111,TCP,443.0,49470.0,338
1518611421.116659,209.85.203.95,172.31.64.111,TCP,443.0,49470.0,123
1518611421.116677,172.31.64.111,209.85.203.95,TCP,49470.0,443.0,54
1518611421.133024,216.58.211.163,172.31.64.111,TCP,443.0,49473.0,338
1518611421.133082,216.58.211.163,172.31.64.111,TCP,443.0,49473.0,123
1518611421.1331,172.31.64.111,216.58.211.163,TCP,49473.0,443.0,54
1518611421.144551,209.85.203.113,172.31.64.111,TCP,80.0,49475.0,66
1518611421.144611,172.31.64.111,209.85.203.113,TCP,49475.0,80.0,54
1518611421.144783,209.85.203.113,172.31.64.111,TCP,80.0,49476.0,66
1518611421.144811,172.31.64.111,209.85.203.113,TCP,49476.0,80.0,54
1518611421.144998,172.31.64.111,209.85.203.113,TCP,49475.0,80.0,488
1518611421.145112,172.31.64.111,209.85.203.113,TCP,49476.0,80.0,488
1518611421.241415,209.85.203.113,172.31.64.111,TCP,80.0,49475.0,54
1518611421.241634,209.85.203.113,172.31.64.111,TCP,80.0,49476.0,54
1518611421.337256,209.85.203.113,172.31.64.111,TCP,80.0,49476.0,760
1518611421.338613,172.31.64.111,216.58.211.163,TCP,49473.0,443.0,231
1518611421.338764,172.31.64.111,216.58.211.163,TCP,49473.0,443.0,92
1518611421.339506,209.85.203.113,172.31.64.111,TCP,80.0,49475.0,760
1518611421.340446,172.31.64.111,209.85.203.95,TCP,49470.0,443.0,231
1518611421.340568,172.31.64.111,209.85.203.95,TCP,49470.0,443.0,92
1518611421.435116,216.58.211.163,172.31.64.111,TCP,443.0,49473.0,92
1518611421.437464,209.85.203.95,172.31.64.111,TCP,443.0,49470.0,92
1518611421.446171,172.31.64.111,209.85.203.113,TCP,49476.0,80.0,54
1518611421.446197,172.31.64.111,209.85.203.113,TCP,49475.0,80.0,54
1518611421.474564,216.58.211.163,172.31.64.111,TCP,443.0,49473.0,54
1518611421.477913,209.85.203.95,172.31.64.111,TCP,443.0,49470.0,54
1518611421.560613,172.31.64.111,239.255.255.250,UDP,49274.0,1900.0,179
1518611421.633662,172.31.64.111,216.58.211.163,TCP,49473.0,443.0,54
1518611421.633691,172.31.64.111,209.85.203.95,TCP,49470.0,443.0,54
1518611421.886958,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,1434
1518611421.886959,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,1434
1518611421.887001,172.31.64.111,84.22.167.61,TCP,49462.0,443.0,54
1518611421.88705,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,1434
1518611421.887051,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,1434
1518611421.887052,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,1434
1518611421.887053,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,1434
1518611421.887054,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,1434
1518611421.88707,172.31.64.111,84.22.167.61,TCP,49462.0,443.0,54
1518611421.887109,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,530
1518611421.88711,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,1434
1518611421.887111,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,1434
1518611421.887127,172.31.64.111,84.22.167.61,TCP,49462.0,443.0,54
1518611421.982392,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,1434
1518611421.982432,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,1434
1518611421.982433,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,1434
1518611421.982434,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,1434
1518611421.982455,172.31.64.111,84.22.167.61,TCP,49462.0,443.0,54
1518611421.982483,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,1434
1518611421.982483,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,1434
1518611421.982493,172.31.64.111,84.22.167.61,TCP,49462.0,443.0,54
1518611421.982585,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,350
1518611422.039934,172.31.64.111,84.22.167.61,TCP,49462.0,443.0,54
1518611422.706243,183.83.224.201,172.31.64.111,TCP,24511.0,445.0,66
1518611422.70635,172.31.64.111,183.83.224.201,TCP,445.0,24511.0,66
1518611422.96227,183.83.224.201,172.31.64.111,TCP,24511.0,445.0,54
1518611422.962271,183.83.224.201,172.31.64.111,TCP,24511.0,445.0,54
1518611422.962367,172.31.64.111,183.83.224.201,TCP,445.0,24511.0,54
1518611422.962418,172.31.64.111,183.83.224.201,TCP,445.0,24511.0,54
1518611422.978135,183.83.224.201,172.31.64.111,TCP,24516.0,445.0,66
1518611422.978192,172.31.64.111,183.83.224.201,TCP,445.0,24516.0,66
1518611422.988291,172.31.64.111,172.31.0.2,UDP,58837.0,53.0,87
1518611422.989244,172.31.0.2,172.31.64.111,UDP,53.0,58837.0,103
1518611422.990853,172.31.64.111,172.31.0.2,UDP,54034.0,53.0,87
1518611422.991158,172.31.64.111,209.85.203.95,TCP,49481.0,443.0,66
1518611422.991217,172.31.0.2,172.31.64.111,UDP,53.0,54034.0,103
1518611422.991468,172.31.64.111,172.31.0.2,UDP,61906.0,53.0,87
1518611422.991721,172.31.64.111,209.85.203.95,TCP,49482.0,443.0,66
1518611422.99218,172.31.0.2,172.31.64.111,UDP,53.0,61906.0,115
1518611423.087445,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,66
1518611423.087505,172.31.64.111,209.85.203.95,TCP,49481.0,443.0,54
1518611423.087761,172.31.64.111,209.85.203.95,TCP,49481.0,443.0,258
1518611423.088103,209.85.203.95,172.31.64.111,TCP,443.0,49482.0,66
1518611423.088132,172.31.64.111,209.85.203.95,TCP,49482.0,443.0,54
1518611423.088277,172.31.64.111,209.85.203.95,TCP,49482.0,443.0,258
1518611423.183999,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,54
1518611423.184252,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,1484
1518611423.184271,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,1484
1518611423.184288,172.31.64.111,209.85.203.95,TCP,49481.0,443.0,54
1518611423.184308,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,439
1518611423.184685,209.85.203.95,172.31.64.111,TCP,443.0,49482.0,54
1518611423.184935,209.85.203.95,172.31.64.111,TCP,443.0,49482.0,1484
1518611423.18495,209.85.203.95,172.31.64.111,TCP,443.0,49482.0,1484
1518611423.184959,172.31.64.111,209.85.203.95,TCP,49482.0,443.0,54
1518611423.184975,209.85.203.95,172.31.64.111,TCP,443.0,49482.0,439
1518611423.199765,172.31.64.111,209.85.203.95,TCP,49481.0,443.0,147
1518611423.215472,172.31.64.111,209.85.203.95,TCP,49482.0,443.0,147
1518611423.233502,172.31.64.111,209.85.203.113,TCP,49483.0,80.0,66
1518611423.233932,172.31.64.111,209.85.203.113,TCP,49484.0,80.0,66
1518611423.242541,183.83.224.201,172.31.64.111,TCP,24516.0,445.0,54
1518611423.242602,183.83.224.201,172.31.64.111,TCP,24516.0,445.0,142
1518611423.295294,172.31.64.111,183.83.224.201,TCP,445.0,24516.0,54
1518611423.296374,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,338
1518611423.2964,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,123
1518611423.296411,172.31.64.111,209.85.203.95,TCP,49481.0,443.0,54
1518611423.303414,172.31.64.111,183.83.224.201,TCP,445.0,24516.0,463
1518611423.312187,209.85.203.95,172.31.64.111,TCP,443.0,49482.0,338
1518611423.312188,209.85.203.95,172.31.64.111,TCP,443.0,49482.0,123
1518611423.312233,172.31.64.111,209.85.203.95,TCP,49482.0,443.0,54
1518611423.329313,209.85.203.113,172.31.64.111,TCP,80.0,49483.0,66
1518611423.329375,172.31.64.111,209.85.203.113,TCP,49483.0,80.0,54
1518611423.329525,209.85.203.113,172.31.64.111,TCP,80.0,49484.0,66
1518611423.329552,172.31.64.111,209.85.203.113,TCP,49484.0,80.0,54
1518611423.329695,172.31.64.111,209.85.203.113,TCP,49483.0,80.0,488
1518611423.329823,172.31.64.111,209.85.203.113,TCP,49484.0,80.0,488
1518611423.425418,209.85.203.113,172.31.64.111,TCP,80.0,49483.0,54
1518611423.42542,209.85.203.113,172.31.64.111,TCP,80.0,49484.0,54
1518611423.522494,209.85.203.113,172.31.64.111,TCP,80.0,49483.0,760
1518611423.523593,209.85.203.113,172.31.64.111,TCP,80.0,49484.0,760
1518611423.523785,172.31.64.111,209.85.203.95,TCP,49481.0,443.0,231
1518611423.523832,172.31.64.111,209.85.203.95,TCP,49481.0,443.0,515
1518611423.523979,172.31.64.111,209.85.203.95,TCP,49481.0,443.0,92
1518611423.525593,172.31.64.111,209.85.203.95,TCP,49482.0,443.0,248
1518611423.525792,172.31.64.111,209.85.203.95,TCP,49481.0,443.0,322
1518611423.525914,172.31.64.111,209.85.203.95,TCP,49482.0,443.0,85
1518611423.525936,172.31.64.111,209.85.203.95,TCP,49482.0,443.0,54
1518611423.567914,183.83.224.201,172.31.64.111,TCP,24516.0,445.0,157
1518611423.620068,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,54
1518611423.620351,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,92
1518611423.621979,209.85.203.95,172.31.64.111,TCP,443.0,49482.0,92
1518611423.622005,172.31.64.111,209.85.203.95,TCP,49482.0,443.0,54
1518611423.622243,209.85.203.95,172.31.64.111,TCP,443.0,49482.0,54
1518611423.622243,209.85.203.95,172.31.64.111,TCP,443.0,49482.0,54
1518611423.62946,172.31.64.111,183.83.224.201,TCP,445.0,24516.0,149
1518611423.63959,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,360
1518611423.639617,172.31.64.111,209.85.203.95,TCP,49481.0,443.0,54
1518611423.639641,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,531
1518611423.640227,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,146
1518611423.64024,172.31.64.111,209.85.203.95,TCP,49481.0,443.0,54
1518611423.640306,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,100
1518611423.640658,172.31.64.111,209.85.203.95,TCP,49481.0,443.0,100
1518611423.640782,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,131
1518611423.640795,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,517
1518611423.640804,172.31.64.111,209.85.203.95,TCP,49481.0,443.0,54
1518611423.640843,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,136
1518611423.727478,172.31.64.111,209.85.203.113,TCP,49483.0,80.0,54
1518611423.727504,172.31.64.111,209.85.203.113,TCP,49484.0,80.0,54
1518611423.727511,172.31.64.111,209.85.203.95,TCP,49481.0,443.0,54
1518611423.777106,209.85.203.95,172.31.64.111,TCP,443.0,49481.0,54
1518611423.818985,209.85.203.113,172.31.64.111,TCP,80.0,49483.0,760
1518611423.819018,172.31.64.111,209.85.203.113,TCP,49483.0,80.0,66
1518611423.819798,209.85.203.113,172.31.64.111,TCP,80.0,49484.0,760
1518611423.819814,172.31.64.111,209.85.203.113,TCP,49484.0,80.0,66
1518611423.889918,172.31.64.111,216.58.211.163,TCP,49485.0,443.0,66
1518611423.893882,183.83.224.201,172.31.64.111,TCP,24516.0,445.0,149
1518611423.893939,172.31.64.111,183.83.224.201,TCP,445.0,24516.0,93
1518611423.912241,172.31.64.111,216.58.211.163,TCP,49486.0,443.0,66
1518611423.98496,216.58.211.163,172.31.64.111,TCP,443.0,49485.0,66
1518611423.985019,172.31.64.111,216.58.211.163,TCP,49485.0,443.0,54
1518611423.985268,172.31.64.111,216.58.211.163,TCP,49485.0,443.0,248
1518611424.007205,216.58.211.163,172.31.64.111,TCP,443.0,49486.0,66
1518611424.007253,172.31.64.111,216.58.211.163,TCP,49486.0,443.0,54
1518611424.007485,172.31.64.111,216.58.211.163,TCP,49486.0,443.0,248
1518611424.080232,216.58.211.163,172.31.64.111,TCP,443.0,49485.0,54
1518611424.096537,216.58.211.163,172.31.64.111,TCP,443.0,49485.0,1484
1518611424.096538,216.58.211.163,172.31.64.111,TCP,443.0,49485.0,1484
1518611424.096586,172.31.64.111,216.58.211.163,TCP,49485.0,443.0,54
1518611424.096615,216.58.211.163,172.31.64.111,TCP,443.0,49485.0,1312
1518611424.102426,216.58.211.163,172.31.64.111,TCP,443.0,49486.0,54
1518611424.103132,216.58.211.163,172.31.64.111,TCP,443.0,49486.0,1484
1518611424.103148,216.58.211.163,172.31.64.111,TCP,443.0,49486.0,1484
1518611424.103161,172.31.64.111,216.58.211.163,TCP,49486.0,443.0,54
1518611424.10318,216.58.211.163,172.31.64.111,TCP,443.0,49486.0,1314
1518611424.117489,172.31.64.111,216.58.211.163,TCP,49485.0,443.0,147
1518611424.13334,172.31.64.111,216.58.211.163,TCP,49486.0,443.0,147
1518611424.13737,172.31.64.111,216.58.211.163,TCP,49485.0,443.0,231
1518611424.137581,172.31.64.111,216.58.211.163,TCP,49486.0,443.0,248
1518611424.158368,183.83.224.201,172.31.64.111,TCP,24516.0,445.0,132
1518611424.15996,172.31.64.111,183.83.224.201,TCP,445.0,24516.0,93
1518611424.2128,216.58.211.163,172.31.64.111,TCP,443.0,49485.0,338
1518611424.2128,216.58.211.163,172.31.64.111,TCP,443.0,49485.0,123
1518611424.212853,172.31.64.111,216.58.211.163,TCP,49485.0,443.0,54
1518611424.213128,172.31.64.111,216.58.211.163,TCP,49485.0,443.0,92
1518611424.228746,216.58.211.163,172.31.64.111,TCP,443.0,49486.0,338
1518611424.228777,216.58.211.163,172.31.64.111,TCP,443.0,49486.0,123
1518611424.228792,172.31.64.111,216.58.211.163,TCP,49486.0,443.0,54
1518611424.229099,172.31.64.111,216.58.211.163,TCP,49486.0,443.0,85
1518611424.229124,172.31.64.111,216.58.211.163,TCP,49486.0,443.0,54
1518611424.232715,216.58.211.163,172.31.64.111,TCP,443.0,49486.0,92
1518611424.232716,216.58.211.163,172.31.64.111,TCP,443.0,49485.0,92
1518611424.232756,172.31.64.111,216.58.211.163,TCP,49486.0,443.0,54
1518611424.324123,216.58.211.163,172.31.64.111,TCP,443.0,49486.0,54
1518611424.32416,216.58.211.163,172.31.64.111,TCP,443.0,49486.0,54
1518611424.336737,172.31.64.111,216.58.211.163,TCP,49485.0,443.0,54
1518611424.348047,216.58.211.163,172.31.64.111,TCP,443.0,49485.0,54
1518611424.424491,183.83.224.201,172.31.64.111,TCP,24516.0,445.0,54
1518611424.424541,172.31.64.111,183.83.224.201,TCP,445.0,24516.0,54
1518611424.42611,172.31.64.111,183.83.224.201,TCP,445.0,24516.0,54
1518611424.596281,172.31.64.111,239.255.255.250,UDP,49274.0,1900.0,179
1518611424.8035,172.31.64.111,84.22.167.61,TCP,49462.0,443.0,483
1518611424.898773,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,54
1518611425.311483,172.31.64.111,172.31.0.2,UDP,52656.0,53.0,74
1518611425.330308,172.31.0.2,172.31.64.111,UDP,53.0,52656.0,90
1518611425.341743,172.31.64.111,172.31.0.2,UDP,59948.0,53.0,74
1518611425.342277,172.31.0.2,172.31.64.111,UDP,53.0,59948.0,90
1518611425.354034,84.22.167.61,172.31.64.111,TCP,443.0,49462.0,737
1518611425.356762,172.31.64.111,172.31.0.2,UDP,54984.0,53.0,74
1518611425.357983,172.31.0.2,172.31.64.111,UDP,53.0,54984.0,134
1518611425.361843,172.31.64.111,52.6.111.117,TCP,49487.0,443.0,66
1518611425.373364,52.6.111.117,172.31.64.111,TCP,443.0,49487.0,66
1518611425.373426,172.31.64.111,52.6.111.117,TCP,49487.0,443.0,54
1518611425.375939,172.31.64.111,52.6.111.117,TCP,49487.0,443.0,242
1518611425.387427,52.6.111.117,172.31.64.111,TCP,443.0,49487.0,54
1518611425.390481,52.6.111.117,172.31.64.111,TCP,443.0,49487.0,1514
1518611425.390508,52.6.111.117,172.31.64.111,TCP,443.0,49487.0,1514
1518611425.390509,52.6.111.117,172.31.64.111,TCP,443.0,49487.0,1514
1518611425.390529,172.31.64.111,52.6.111.117,TCP,49487.0,443.0,54
1518611425.390551,52.6.111.117,172.31.64.111,TCP,443.0,49487.0,1513
1518611425.390559,172.31.64.111,52.6.111.117,TCP,49487.0,443.0,54
1518611425.394717,172.31.64.111,52.6.111.117,TCP,49487.0,443.0,180
1518611425.397201,172.31.64.111,52.6.111.117,TCP,49487.0,443.0,706
1518611425.406981,52.6.111.117,172.31.64.111,TCP,443.0,49487.0,328
1518611425.409045,52.6.111.117,172.31.64.111,TCP,443.0,49487.0,270
1518611425.409077,172.31.64.111,52.6.111.117,TCP,49487.0,443.0,54
1518611425.409102,52.6.111.117,172.31.64.111,TCP,443.0,49487.0,114
1518611425.463902,52.6.111.117,172.31.64.111,TCP,443.0,49487.0,258
1518611425.463942,172.31.64.111,52.6.111.117,TCP,49487.0,443.0,54
