Timestamp,flow_count,Flow Duration_mean,Flow Duration_std,Tot Fwd Pkts_sum,Tot Bwd Pkts_sum,TotLen Fwd Pkts_sum,TotLen Bwd Pkts_sum,Flow Byts/s_mean,Flow Pkts/s_mean,Flow IAT Mean_mean,SYN Flag Cnt_sum,ACK Flag Cnt_sum,RST Flag Cnt_sum,FIN Flag Cnt_sum,PSH Flag Cnt_sum,URG Flag Cnt_sum,unique_dst_ports,dominant_label,attack_ratio,attack_present
2018-02-14 11:44:00,2982,4373853.310865191,19067341.78466105,12499,16698,461493,16926426,184699.49941928728,802669.6931077784,1343948.9463047422,108,347,97,10,2403,51,173,FTP-BruteForce,0.6639839034205232,1
2018-02-14 11:45:00,2917,5151131.773740144,20129759.476685308,10339,18577,390037,20168473,104248.43001302838,815662.8403849626,1685397.5139187486,61,317,70,6,2372,50,166,FTP-BruteForce,0.6856359273225917,1
2018-02-14 11:46:00,3300,4377663.306363637,17222145.44995663,12376,16032,601809,14517792,75356.60323656861,727591.3291730266,1470186.3141590185,56,297,66,18,2463,82,169,FTP-BruteForce,0.603030303030303,1
2018-02-14 11:47:00,4024,5598742.7092445325,19478975.95677076,15858,19941,692976,16491171,133651.0529082366,590578.9940354641,1100015.9622044235,75,324,80,15,2714,30,169,Benign,0.4967693836978131,1
2018-02-14 11:48:00,4443,3905529.706279541,15676770.942007134,17351,21276,886131,17722556,92801.18388179441,548204.0001508434,885425.985952722,44,435,78,11,2906,69,191,Benign,0.4478955660589692,1
2018-02-14 11:49:00,3713,6046635.653918664,23530563.153420363,10191,9627,533805,2887978,84151.23691531787,632422.7085754374,989430.3924798375,35,439,58,3,2734,29,142,FTP-BruteForce,0.5359547535685429,1
2018-02-14 11:50:00,3376,3778750.7603672985,17765676.80960623,7285,6255,339003,995070,81271.53796676602,699825.3069959234,1211751.3659632378,8,461,39,2,2589,53,147,FTP-BruteForce,0.5864928909952607,1
2018-02-14 11:51:00,3509,6301636.940438871,23419927.116186727,10691,11592,705887,6040902,58430.03303862249,683177.8635946353,1086737.549690722,61,345,129,4,2584,73,199,FTP-BruteForce,0.5699629524080935,1
2018-02-14 11:52:00,3547,5841270.070200169,22145956.177767646,9838,9965,591968,3945784,77527.03274050249,677686.1641447429,1039869.0126881858,69,309,119,10,2604,54,169,FTP-BruteForce,0.5610374964758951,1
2018-02-14 11:53:00,3417,6304039.19198127,22942213.96173724,10216,14519,572151,10940259,190313.441661398,710378.0112887357,1308517.589298773,65,407,131,6,2566,90,218,FTP-BruteForce,0.585308750365818,1
2018-02-14 11:54:00,3724,6127829.091031149,23145300.25720183,10740,10227,661275,3473171,193424.85222848962,656039.1927399522,1017327.4797718056,111,421,153,11,2642,66,222,FTP-BruteForce,0.5343716433941997,1
2018-02-14 11:55:00,3073,3796139.146111292,17406095.64888766,7418,6573,481881,1438446,83897.8591014839,774686.4619863058,1088015.5995428863,53,319,140,11,2484,73,180,FTP-BruteForce,0.6475756589651807,1
2018-02-14 11:56:00,2723,3604159.5982372384,16939220.001701582,5737,4915,346605,606487,27764.180451946748,849948.6895958965,1492898.2591384603,30,263,129,6,2342,63,152,FTP-BruteForce,0.7271391847227323,1
2018-02-14 11:57:00,4239,8470885.407171503,27875381.435613647,14906,15881,818867,8446011,183082.7494082766,584187.6799893902,929733.3388199671,109,403,103,8,2782,49,211,Benign,0.4718093890068412,1
2018-02-14 11:58:00,3279,4704767.809088137,19872711.730631776,7599,6794,450897,1356360,68289.75573980286,729604.4505171694,1181185.7101833562,33,319,66,6,2470,53,160,FTP-BruteForce,0.6068923452272034,1
2018-02-14 11:59:00,4441,8697644.416122494,27852290.99556642,18453,26572,974337,22491951,133370.62805731382,531808.3016619339,1129794.8885761441,68,472,170,8,2849,129,260,Benign,0.45034902049088044,1
2018-02-14 12:00:00,4483,8292434.028106179,27457118.089381926,14552,16931,895590,9874315,232140.94187968256,557139.7788370479,940170.8409818307,122,581,80,26,2764,96,269,Benign,0.44389917465982603,1
2018-02-14 12:01:00,5020,9841864.22430279,29845963.457989063,18976,21494,1097209,12585421,121781.68287838715,484540.38472495705,1013504.820972511,85,604,102,9,2912,169,331,Benign,0.39641434262948205,1
2018-02-14 12:02:00,3694,5212026.994585815,21231714.671170875,9572,8906,526518,3367327,107957.95133297527,637713.4478164703,1122895.334518521,111,560,53,12,2491,139,294,FTP-BruteForce,0.5360043313481321,1
2018-02-14 12:03:00,4063,6915768.091065715,24485759.0430272,12289,14594,741148,8984358,267030.46105285006,600457.01623024,1034355.1600894264,150,756,59,8,2626,188,360,Benign,0.4920009844942161,1
2018-02-14 12:04:00,3377,3310400.7222386734,16329297.067590334,7652,6369,394722,1211266,230499.0130674246,703558.8864702036,1145515.2678976236,118,614,80,18,2505,97,254,FTP-BruteForce,0.5892804264139769,1
2018-02-14 12:05:00,3460,3745421.9716763007,17050886.31876282,8110,7060,464758,1009562,144250.49224912477,666993.198132722,1028120.080958263,35,545,72,3,2666,77,165,FTP-BruteForce,0.5780346820809249,1
2018-02-14 12:06:00,4106,8359405.727471992,27672946.82118475,14019,16403,776470,9153166,154875.7962458506,604218.9678637036,938940.7866445053,93,345,101,12,2729,54,211,Benign,0.4846566000974184,1
2018-02-14 12:07:00,4276,8831541.377455566,28208277.118177053,14616,20879,830553,15692114,69507.49646673504,560029.72038037,1119938.2671414327,49,380,85,5,2770,68,201,Benign,0.4653882132834425,1
2018-02-14 12:08:00,3227,4702477.018283235,19647425.663643066,8129,7833,399305,2817134,56206.11234534039,742280.8509064941,1098894.9969884674,53,457,77,6,2424,124,255,FTP-BruteForce,0.6135729779981407,1
2018-02-14 12:09:00,3285,3615397.2742770165,17217134.6962591,8525,12750,460680,10137982,192826.6444695131,746399.9299464286,1035000.5790890573,104,509,89,9,2475,107,279,FTP-BruteForce,0.60882800608828,1
2018-02-14 12:10:00,2410,6063557.847717842,22542805.355601434,7338,6588,488399,1738987,176229.04405264696,536267.7276303598,1669113.0194102025,95,385,62,11,1614,54,162,Benign,0.43983402489626555,1
2018-02-14 12:11:00,1970,17977859.22791878,37860559.45643771,14367,19885,967701,17125069,372583.4918591994,20874.537694561644,1933429.0853153833,54,327,105,8,769,55,171,Benign,0.0,0
2018-02-14 12:12:00,1754,13802210.977765108,33669574.36124334,10090,11487,756858,6970014,157155.63456265331,20468.585983878427,2057996.4921362528,40,359,119,11,687,79,200,Benign,0.0,0
2018-02-14 12:13:00,1239,13190025.11945117,32144494.847082973,5969,6212,430989,3444782,524502.265680604,50153.18090929512,3151140.892882178,49,401,67,11,397,121,218,Benign,0.0,0
2018-02-14 12:14:00,1617,15516653.529993815,33299063.40988571,9222,11581,639138,8055632,493983.675229023,48071.50317138797,2415158.4011434587,104,420,108,15,578,60,215,Benign,0.0,0
2018-02-14 12:15:00,1297,8399735.534309946,22245624.294570938,5927,5175,596495,1637799,207064.24266506633,40654.33187506006,2658910.089134217,79,356,179,9,529,78,181,Benign,0.0,0
2018-02-14 12:16:00,1526,18652273.696592398,38253275.89763022,17864,27864,32671952,16579591,273480.5428571024,28058.348364119975,2663023.542310902,45,294,145,3,641,65,170,Benign,0.0,0
2018-02-14 12:17:00,759,9961623.62450593,25276842.537103847,4028,3741,352488,1591237,148216.26644579507,12439.385218550155,3905847.5419730684,8,187,110,7,415,33,106,Benign,0.0,0
2018-02-14 12:18:00,1239,15293181.592413237,35050057.77089091,9610,13195,490169,13016659,204941.70772453275,19610.91009496148,3153902.6688248105,35,356,82,1,476,75,184,Benign,0.0,0
2018-02-14 12:19:00,1750,13891995.388571428,33779624.888510786,11148,21025,658079,21479688,289091.59641488653,25766.336561653097,2116851.245461022,71,446,70,5,755,61,171,Benign,0.0,0
2018-02-14 12:20:00,2056,11970720.4114786,31891927.90364496,12618,14780,646238,12147015,218531.09898323234,19731.86667725799,1816782.5149872454,53,590,101,8,837,83,208,Benign,0.0,0
2018-02-14 12:21:00,2222,17509687.196219623,37940002.08239685,21857,35263,966036,38537409,256192.25238647533,25816.29889928032,2151718.93541465,92,504,142,8,865,98,265,Benign,0.0,0
2018-02-14 12:22:00,965,8883251.065284975,23064813.981864955,7396,9076,328510,9644710,455400.3818559065,68358.70938467393,3419557.4918561066,68,361,93,11,356,91,194,Benign,0.0,0
2018-02-14 12:23:00,921,10443705.966340933,27094183.345255498,10441,20450,306577,26418518,645417.2701307472,63736.474181473284,3692983.7700009146,86,431,36,8,298,75,231,Benign,0.0,0
2018-02-14 12:24:00,1481,15846632.479405807,35980425.52543929,10433,12715,610250,11206865,243939.8854904544,33197.116244168996,2819605.6699200296,104,324,62,9,517,56,175,Benign,0.0,0
2018-02-14 12:25:00,957,11524705.021943573,30102760.289394394,9970,18801,332947,23306159,210166.5503040683,27232.24112600793,3242978.351841189,16,238,61,4,350,42,127,Benign,0.0,0
2018-02-14 12:26:00,859,14885968.69499418,33032058.63285663,4965,4890,376248,2752304,187623.7622107555,23188.31699588743,3761090.6829554723,23,209,25,1,362,41,131,Benign,0.0,0
2018-02-14 12:27:00,1744,15085804.458715597,35516720.49229147,16174,29969,704220,35413729,441566.34038353583,32036.416582392347,2415647.462480767,100,391,67,14,542,63,197,Benign,0.0,0
2018-02-14 12:28:00,3310,12576281.587915407,32430333.181234647,21287,24147,1297978,18448851,144799.27473386048,17341.939535670077,1307133.5992943062,54,493,105,6,1539,81,284,Benign,0.0,0
2018-02-14 12:29:00,1437,11058594.047320807,28961559.65106356,14534,27235,586798,33246278,431827.2889322844,32228.898580685367,2599730.4812739682,53,398,115,14,547,112,206,Benign,0.0,0
2018-02-14 12:30:00,1450,10131343.286206897,26906341.8193481,8804,9665,543140,8186272,485919.9413884722,71712.8938218913,2759004.9728512852,111,571,116,12,568,157,301,Benign,0.0,0
2018-02-14 12:31:00,1156,13511624.114186851,32521515.829777777,13430,23300,550991,28201541,342323.9506044316,45571.20605128372,2969012.461942075,110,387,111,9,437,99,213,Benign,0.0,0
2018-02-14 12:32:00,1403,14379851.468282253,33949182.38864729,10345,14484,531059,14459097,329271.84516969434,30975.34350846775,3114175.8981945366,59,285,87,10,528,47,159,Benign,0.0,0
2018-02-14 12:33:00,1799,16025322.61089494,36391939.60062524,16631,27830,716154,30834651,401293.01956470177,26790.041319026474,2259000.9123646547,58,331,68,4,665,67,203,Benign,0.0,0
2018-02-14 12:34:00,1247,9598421.021651965,27431444.5005476,5210,4568,367582,1552523,310631.66578935384,37738.13887631152,2633914.3464986035,43,369,78,9,504,65,186,Benign,0.0,0
2018-02-14 12:35:00,1365,10552200.555311356,28589690.900252152,15039,28276,450588,35418993,386256.92843226437,40568.719194050136,2689627.7071640464,76,517,70,19,544,83,203,Benign,0.0,0
2018-02-14 12:36:00,1039,7126323.205967276,21917729.25663161,4107,3112,318208,563134,264650.4037699155,38728.72783711461,2933265.0123689715,64,427,82,2,494,53,138,Benign,0.0,0
2018-02-14 12:37:00,795,15116692.298113208,33063374.891459253,8271,15125,399757,17809141,683407.6085170222,50319.16511150532,3769728.3686961974,50,241,83,6,355,36,131,Benign,0.0,0
2018-02-14 12:38:00,922,13148953.394793926,31942020.116747573,4341,3986,352129,1513585,169631.01250304098,37301.655683759585,3602020.732384641,23,201,67,5,380,29,104,Benign,0.0,0
2018-02-14 12:39:00,585,9138367.555555556,23584153.668338913,5333,9337,306104,10701856,93702.9897080153,18991.818975813545,4359438.407453168,9,180,77,2,329,19,93,Benign,0.0,0
2018-02-14 12:40:00,939,12303817.592119277,30609351.896424666,4724,5214,359915,2903951,138031.24140321123,17916.57803043843,2772027.3878624896,18,239,65,1,412,28,99,Benign,0.0,0
2018-02-14 12:41:00,825,11839251.722424243,29604769.36533305,7349,10088,343175,10941033,147068.01378004884,25627.63128870107,3968944.5632839035,21,185,102,4,364,30,124,Benign,0.0,0
2018-02-14 12:42:00,1669,13762687.191731576,33110865.445869856,8033,7671,567641,3204038,275347.0781324212,21384.862235065993,1843426.5921644312,52,294,62,10,589,47,161,Benign,0.0,0
2018-02-14 12:43:00,937,10479406.06723586,24090278.387294926,5921,11237,401670,12090255,674820.5340745621,47764.96638765648,3039515.365715783,43,253,64,7,381,38,121,Benign,0.0,0
2018-02-14 12:44:00,610,11911137.924590165,26874594.396586627,2842,2031,279768,441808,178577.44824326175,19009.491770577297,5494128.375066511,9,210,57,0,323,73,158,Benign,0.0,0
2018-02-14 12:45:00,1418,12992575.270803949,31192619.778406095,7879,7853,568505,4346162,501610.00900455774,44710.638243790745,2472091.075314623,84,354,64,9,639,35,222,Benign,0.0,0
2018-02-14 12:46:00,757,12772189.311756935,29136992.917003103,4169,3638,404924,1034697,172954.6003066424,15935.22700581146,4700434.709140802,7,158,61,2,416,46,116,Benign,0.0,0
2018-02-14 12:47:00,1136,15220145.969190141,33915619.93355606,5724,5277,484863,1714912,331930.9434601105,18072.526530417435,3051129.988692997,30,247,38,6,471,37,119,Benign,0.0,0
2018-02-14 12:48:00,641,7801640.722308893,21086431.35941951,3022,2274,289726,429907,108209.50486615207,57456.01594611326,4090505.765110072,35,245,63,2,341,43,126,Benign,0.0,0
2018-02-14 12:49:00,888,13133378.71509009,31463031.647679042,5297,6136,464822,4431424,217140.0876334973,29152.826740017932,3494874.5860893973,26,248,74,2,419,23,85,Benign,0.0,0
2018-02-14 12:50:00,1319,12657050.373009857,32506943.535984028,6877,7172,440884,3912978,206217.94175604515,22398.2630389377,2200586.1464117197,54,396,53,9,586,28,115,Benign,0.0,0
2018-02-14 12:51:00,1625,12115019.971692307,31997245.481006917,8506,9622,533913,6450082,586389.4485275515,30441.294885784628,1922525.4467982368,51,437,56,15,691,47,161,Benign,0.0,0
2018-02-14 12:52:00,1243,12250622.597747386,31141336.791171234,5165,4262,401154,1292030,392489.9903503181,35514.452656867565,3569447.5567326625,55,331,60,13,397,71,195,Benign,0.0,0
2018-02-14 12:53:00,834,11081630.773381295,28245711.570651185,3979,3275,339240,788480,74060.87960582894,22758.515761521394,3302621.528732719,28,227,77,3,382,56,131,Benign,0.0,0
2018-02-14 12:54:00,1028,14595031.15466926,33659450.815513454,5773,5260,481273,1880155,512148.48245418957,52659.18797141211,2734312.9174650996,81,300,121,6,427,58,163,Benign,0.0,0
2018-02-14 12:55:00,1388,15619400.896253603,35071345.20743937,7320,7822,490410,4352687,97323.75741497376,16849.315488169104,2700250.6679169917,54,271,95,2,537,36,143,Benign,0.0,0
2018-02-14 12:56:00,725,9488244.783448275,23674941.93340745,3701,2999,376702,684638,222807.95611408615,29981.89608530669,3548071.476435049,29,285,151,3,344,64,139,Benign,0.0,0
2018-02-14 12:57:00,618,10503507.504854368,25336678.3478555,3005,2402,277749,517629,167568.9311130561,37522.45116324389,4423772.684956168,20,212,94,2,302,74,133,Benign,0.0,0
2018-02-14 12:58:00,922,14097885.022776572,32731717.25631158,5258,5429,460058,2936916,260227.76729385182,36465.55160458698,3509043.917488159,46,215,118,4,400,29,97,Benign,0.0,0
2018-02-14 12:59:00,1631,17345744.462293074,37743216.892935075,11923,18761,756793,18235997,152797.96026763957,15943.348974716424,2085717.8106215952,28,249,89,4,616,39,123,Benign,0.0,0
